year,state,industry,startups_ recognized
2025,Rajasthan,Agriculture,113
2025,Rajasthan,Aeronautics Aerospace & Defence,14
2025,Rajasthan,AI,73
2025,Rajasthan,Green Technology,34
2025,Rajasthan,Events,15
2025,Rajasthan,Fashion,59
2025,Rajasthan,Finance Technology,78
2025,Rajasthan,Enterprise Software,30
2025,Rajasthan,Food & Beverages,121
2025,Rajasthan,Design,4
2025,Rajasthan,Dating Matrimonial,2
2025,Rajasthan,Education,98
2025,Rajasthan,Renewable Energy,120
2025,Rajasthan,Technology Hardware,35
2025,Rajasthan,Healthcare & Lifesciences,152
2025,Rajasthan,Internet of Things,12
2025,Rajasthan,IT Services,195
2025,Rajasthan,Human Resources,28
2025,Rajasthan,Marketing,31
2025,Rajasthan,Nanotechnology,1
2025,Rajasthan,Non- Renewable Energy,5
2025,Rajasthan,Pets & Animals,3
2025,Rajasthan,Media & Entertainment,23
2025,Rajasthan,Retail,43
2025,Rajasthan,House-Hold Services,20
2025,Rajasthan,Professional & Commercial Services,66
2025,Rajasthan,Sports,12
2025,Rajasthan,Social Impact,35
2025,Rajasthan,Social Network,8
2025,Rajasthan,Textiles & Apparel,56
2025,Rajasthan,Indic Language Startups,5
2025,Rajasthan,Transportation & Storage,30
2025,Rajasthan,Logistics,10
2025,Rajasthan,Travel & Tourism,49
2025,Rajasthan,Security Solutions,12
2025,Rajasthan,Real Estate,25
2025,Rajasthan,Other Specialty Retailers,27
2025,Rajasthan,Safety,4
2025,Rajasthan,Robotics,5
2025,Rajasthan,Biotechnology,5
2025,Rajasthan,Waste Management,33
2025,Rajasthan,Toys and Games,7
2025,Sikkim,Construction,1
2025,Sikkim,Food & Beverages,2
2025,Sikkim,Media & Entertainment,1
2025,Sikkim,Travel & Tourism,2
2025,Tamil Nadu,Analytics,18
2025,Tamil Nadu,Advertising,18
2025,Tamil Nadu,Architecture Interior Design,23
2025,Tamil Nadu,AR VR (Augmented + Virtual Reality),13
2025,Tamil Nadu,Automotive,83
2025,Tamil Nadu,Art & Photography,11
2025,Tamil Nadu,Animation,5
2025,Tamil Nadu,Chemicals,23
2025,Tamil Nadu,Computer Vision,9
2025,Tamil Nadu,Telecommunication & Networking,22
2025,Tamil Nadu,Construction,146
2025,Tamil Nadu,Agriculture,203
2025,Tamil Nadu,Aeronautics Aerospace & Defence,57
2025,Tamil Nadu,AI,186
2025,Tamil Nadu,Green Technology,70
2025,Tamil Nadu,Events,6
2025,Tamil Nadu,Fashion,47
2025,Tamil Nadu,Finance Technology,88
2025,Tamil Nadu,Enterprise Software,72
2025,Tamil Nadu,Food & Beverages,179
2025,Tamil Nadu,Design,16
2025,Tamil Nadu,Dating Matrimonial,2
2025,Tamil Nadu,Education,183
2025,Tamil Nadu,Renewable Energy,116
2025,Tamil Nadu,Technology Hardware,108
2025,Tamil Nadu,Healthcare & Lifesciences,261
2025,Tamil Nadu,Internet of Things,46
2025,Tamil Nadu,IT Services,411
2025,Tamil Nadu,Human Resources,41
2025,Tamil Nadu,Marketing,35
2025,Tamil Nadu,Nanotechnology,4
2025,Tamil Nadu,Non- Renewable Energy,9
2025,Tamil Nadu,Pets & Animals,6
2025,Tamil Nadu,Media & Entertainment,39
2025,Tamil Nadu,Retail,70
2025,Tamil Nadu,House-Hold Services,22
2025,Tamil Nadu,Professional & Commercial Services,125
2025,Tamil Nadu,Sports,12
2025,Tamil Nadu,Social Impact,13
2025,Tamil Nadu,Social Network,6
2025,Tamil Nadu,Textiles & Apparel,65
2025,Tamil Nadu,Indic Language Startups,9
2025,Tamil Nadu,Transportation & Storage,32
2025,Tamil Nadu,Logistics,39
2025,Tamil Nadu,Travel & Tourism,44
2025,Tamil Nadu,Security Solutions,18
2025,Tamil Nadu,Airport Operations,1
2025,Tamil Nadu,Real Estate,20
2025,Tamil Nadu,Other Specialty Retailers,34
2025,Tamil Nadu,Safety,4
2025,Tamil Nadu,Robotics,28
2025,Tamil Nadu,Passenger Experience,2
2025,Tamil Nadu,Biotechnology,42
2025,Tamil Nadu,Waste Management,51
2025,Tamil Nadu,Toys and Games,8
2025,Madhya Pradesh,Analytics,6
2025,Madhya Pradesh,Advertising,9
2025,Madhya Pradesh,Architecture Interior Design,4
2025,Madhya Pradesh,AR VR (Augmented + Virtual Reality),2
2025,Madhya Pradesh,Automotive,26
2025,Madhya Pradesh,Art & Photography,2
2025,Madhya Pradesh,Animation,3
2025,Madhya Pradesh,Chemicals,16
2025,Madhya Pradesh,Computer Vision,3
2025,Madhya Pradesh,Telecommunication & Networking,18
2025,Madhya Pradesh,Construction,162
2025,Madhya Pradesh,Agriculture,147
2025,Madhya Pradesh,Aeronautics Aerospace & Defence,14
2025,Madhya Pradesh,AI,64
2025,Madhya Pradesh,Green Technology,33
2025,Madhya Pradesh,Events,7
2025,Madhya Pradesh,Fashion,22
2025,Madhya Pradesh,Finance Technology,40
2025,Madhya Pradesh,Enterprise Software,18
2025,Madhya Pradesh,Food & Beverages,104
2025,Madhya Pradesh,Design,2
2025,Madhya Pradesh,Dating Matrimonial,1
2025,Madhya Pradesh,Education,57
2025,Madhya Pradesh,Renewable Energy,83
2025,Madhya Pradesh,Technology Hardware,51
2025,Madhya Pradesh,Healthcare & Lifesciences,140
2025,Madhya Pradesh,Internet of Things,9
2025,Madhya Pradesh,IT Services,173
2025,Madhya Pradesh,Human Resources,68
2025,Madhya Pradesh,Marketing,18
2025,Madhya Pradesh,Nanotechnology,1
2025,Madhya Pradesh,Non- Renewable Energy,9
2025,Madhya Pradesh,Pets & Animals,3
2025,Madhya Pradesh,Media & Entertainment,23
2025,Madhya Pradesh,Retail,40
2025,Madhya Pradesh,House-Hold Services,13
2025,Madhya Pradesh,Professional & Commercial Services,85
2025,Madhya Pradesh,Sports,3
2025,Madhya Pradesh,Social Impact,15
2025,Madhya Pradesh,Social Network,7
2025,Madhya Pradesh,Textiles & Apparel,31
2025,Madhya Pradesh,Indic Language Startups,2
2025,Madhya Pradesh,Transportation & Storage,16
2025,Madhya Pradesh,Logistics,16
2025,Madhya Pradesh,Travel & Tourism,32
2025,Madhya Pradesh,Security Solutions,36
2025,Madhya Pradesh,Real Estate,26
2025,Madhya Pradesh,Other Specialty Retailers,20
2025,Madhya Pradesh,Safety,4
2025,Madhya Pradesh,Robotics,4
2025,Madhya Pradesh,Passenger Experience,1
2025,Madhya Pradesh,Biotechnology,6
2025,Madhya Pradesh,Waste Management,24
2025,Madhya Pradesh,Toys and Games,5
2025,Tripura,Architecture Interior Design,1
2025,Tripura,Automotive,1
2025,Tripura,Art & Photography,1
2025,Tripura,Telecommunication & Networking,1
2025,Tripura,Construction,5
2025,Tripura,Agriculture,12
2025,Tripura,AI,2
2025,Tripura,Events,1
2025,Tripura,Fashion,2
2025,Tripura,Food & Beverages,3
2025,Tripura,Education,3
2025,Tripura,Renewable Energy,3
2025,Tripura,Technology Hardware,1
2025,Tripura,Healthcare & Lifesciences,2
2025,Tripura,Internet of Things,1
2025,Tripura,IT Services,4
2025,Tripura,Marketing,1
2025,Tripura,Professional & Commercial Services,2
2025,Tripura,Transportation & Storage,1
2025,Tripura,Other Specialty Retailers,1
2025,Tripura,Robotics,2
2025,Nagaland,Automotive,1
2025,Nagaland,Art & Photography,1
2025,Nagaland,Construction,1
2025,Nagaland,Agriculture,7
2025,Nagaland,AI,1
2025,Nagaland,Green Technology,1
2025,Nagaland,Finance Technology,3
2025,Nagaland,Enterprise Software,1
2025,Nagaland,Education,3
2025,Nagaland,Renewable Energy,1
2025,Nagaland,IT Services,3
2025,Nagaland,Media & Entertainment,1
2025,Nagaland,Sports,1
2025,Nagaland,Textiles & Apparel,1
2025,Nagaland,Transportation & Storage,1
2025,Nagaland,Travel & Tourism,1
2025,Nagaland,Other Specialty Retailers,2
2025,Telangana,Analytics,17
2025,Telangana,Advertising,21
2025,Telangana,Architecture Interior Design,28
2025,Telangana,AR VR (Augmented + Virtual Reality),13
2025,Telangana,Automotive,54
2025,Telangana,Art & Photography,4
2025,Telangana,Animation,6
2025,Telangana,Chemicals,29
2025,Telangana,Computer Vision,8
2025,Telangana,Telecommunication & Networking,16
2025,Telangana,Construction,136
2025,Telangana,Agriculture,165
2025,Telangana,Aeronautics Aerospace & Defence,75
2025,Telangana,AI,220
2025,Telangana,Green Technology,47
2025,Telangana,Events,15
2025,Telangana,Fashion,55
2025,Telangana,Finance Technology,60
2025,Telangana,Enterprise Software,77
2025,Telangana,Food & Beverages,173
2025,Telangana,Design,16
2025,Telangana,Education,175
2025,Telangana,Renewable Energy,83
2025,Telangana,Technology Hardware,99
2025,Telangana,Healthcare & Lifesciences,346
2025,Telangana,Internet of Things,22
2025,Telangana,IT Services,518
2025,Telangana,Human Resources,47
2025,Telangana,Marketing,37
2025,Telangana,Nanotechnology,6
2025,Telangana,Non- Renewable Energy,6
2025,Telangana,Pets & Animals,6
2025,Telangana,Media & Entertainment,51
2025,Telangana,Retail,72
2025,Telangana,House-Hold Services,22
2025,Telangana,Professional & Commercial Services,91
2025,Telangana,Sports,13
2025,Telangana,Social Impact,21
2025,Telangana,Social Network,12
2025,Telangana,Textiles & Apparel,39
2025,Telangana,Indic Language Startups,6
2025,Telangana,Transportation & Storage,27
2025,Telangana,Logistics,27
2025,Telangana,Travel & Tourism,42
2025,Telangana,Security Solutions,16
2025,Telangana,Real Estate,40
2025,Telangana,Other Specialty Retailers,40
2025,Telangana,Safety,5
2025,Telangana,Robotics,21
2025,Telangana,Biotechnology,28
2025,Telangana,Waste Management,27
2025,Telangana,Toys and Games,12
2025,Uttarakhand,Analytics,2
2025,Uttarakhand,Advertising,3
2025,Uttarakhand,Architecture Interior Design,1
2025,Uttarakhand,AR VR (Augmented + Virtual Reality),1
2025,Uttarakhand,Automotive,10
2025,Uttarakhand,Art & Photography,4
2025,Uttarakhand,Chemicals,3
2025,Uttarakhand,Computer Vision,2
2025,Uttarakhand,Telecommunication & Networking,1
2025,Uttarakhand,Construction,35
2025,Uttarakhand,Agriculture,27
2025,Uttarakhand,Aeronautics Aerospace & Defence,2
2025,Uttarakhand,AI,18
2025,Uttarakhand,Green Technology,10
2025,Uttarakhand,Events,3
2025,Uttarakhand,Fashion,9
2025,Uttarakhand,Finance Technology,6
2025,Uttarakhand,Enterprise Software,2
2025,Uttarakhand,Food & Beverages,34
2025,Uttarakhand,Design,2
2025,Uttarakhand,Dating Matrimonial,2
2025,Uttarakhand,Education,23
2025,Uttarakhand,Renewable Energy,9
2025,Uttarakhand,Technology Hardware,7
2025,Uttarakhand,Healthcare & Lifesciences,46
2025,Uttarakhand,Internet of Things,2
2025,Uttarakhand,IT Services,37
2025,Uttarakhand,Human Resources,10
2025,Uttarakhand,Marketing,7
2025,Uttarakhand,Non- Renewable Energy,1
2025,Uttarakhand,Pets & Animals,1
2025,Uttarakhand,Media & Entertainment,4
2025,Uttarakhand,Retail,17
2025,Uttarakhand,Professional & Commercial Services,18
2025,Uttarakhand,Sports,4
2025,Uttarakhand,Social Impact,9
2025,Uttarakhand,Social Network,1
2025,Uttarakhand,Textiles & Apparel,10
2025,Uttarakhand,Indic Language Startups,2
2025,Uttarakhand,Transportation & Storage,2
2025,Uttarakhand,Logistics,4
2025,Uttarakhand,Travel & Tourism,27
2025,Uttarakhand,Security Solutions,4
2025,Uttarakhand,Real Estate,1
2025,Uttarakhand,Other Specialty Retailers,2
2025,Uttarakhand,Robotics,2
2025,Uttarakhand,Biotechnology,3
2025,Uttarakhand,Waste Management,9
2025,Uttarakhand,Toys and Games,1
2025,West Bengal,Analytics,4
2025,West Bengal,Advertising,14
2025,West Bengal,Architecture Interior Design,9
2025,West Bengal,AR VR (Augmented + Virtual Reality),3
2025,West Bengal,Automotive,21
2025,West Bengal,Art & Photography,4
2025,West Bengal,Chemicals,18
2025,West Bengal,Computer Vision,1
2025,West Bengal,Telecommunication & Networking,14
2025,West Bengal,Construction,104
2025,West Bengal,Agriculture,91
2025,West Bengal,Aeronautics Aerospace & Defence,14
2025,West Bengal,AI,54
2025,West Bengal,Green Technology,28
2025,West Bengal,Events,7
2025,West Bengal,Fashion,46
2025,West Bengal,Finance Technology,62
2025,West Bengal,Enterprise Software,18
2025,West Bengal,Food & Beverages,100
2025,West Bengal,Design,8
2025,West Bengal,Dating Matrimonial,2
2025,West Bengal,Education,85
2025,West Bengal,Renewable Energy,47
2025,West Bengal,Technology Hardware,48
2025,West Bengal,Healthcare & Lifesciences,149
2025,West Bengal,Internet of Things,8
2025,West Bengal,IT Services,162
2025,West Bengal,Human Resources,20
2025,West Bengal,Marketing,27
2025,West Bengal,Nanotechnology,2
2025,West Bengal,Non- Renewable Energy,4
2025,West Bengal,Pets & Animals,6
2025,West Bengal,Media & Entertainment,23
2025,West Bengal,Retail,46
2025,West Bengal,House-Hold Services,15
2025,West Bengal,Professional & Commercial Services,83
2025,West Bengal,Sports,4
2025,West Bengal,Social Impact,20
2025,West Bengal,Social Network,2
2025,West Bengal,Textiles & Apparel,35
2025,West Bengal,Indic Language Startups,11
2025,West Bengal,Transportation & Storage,28
2025,West Bengal,Logistics,12
2025,West Bengal,Travel & Tourism,50
2025,West Bengal,Security Solutions,18
2025,West Bengal,Real Estate,17
2025,West Bengal,Other Specialty Retailers,23
2025,West Bengal,Safety,5
2025,West Bengal,Robotics,2
2025,West Bengal,Biotechnology,10
2025,West Bengal,Waste Management,15
2025,West Bengal,Toys and Games,4
2025,Uttar Pradesh,Analytics,8
2025,Uttar Pradesh,Advertising,46
2025,Uttar Pradesh,Architecture Interior Design,35
2025,Uttar Pradesh,AR VR (Augmented + Virtual Reality),15
2025,Uttar Pradesh,Automotive,63
2025,Uttar Pradesh,Art & Photography,17
2025,Uttar Pradesh,Animation,4
2025,Uttar Pradesh,Chemicals,45
2025,Uttar Pradesh,Computer Vision,3
2025,Uttar Pradesh,Telecommunication & Networking,38
2025,Uttar Pradesh,Construction,452
2025,Uttar Pradesh,Agriculture,245
2025,Uttar Pradesh,Aeronautics Aerospace & Defence,45
2025,Uttar Pradesh,AI,220
2025,Uttar Pradesh,Green Technology,70
2025,Uttar Pradesh,Events,23
2025,Uttar Pradesh,Fashion,106
2025,Uttar Pradesh,Finance Technology,106
2025,Uttar Pradesh,Enterprise Software,62
2025,Uttar Pradesh,Food & Beverages,325
2025,Uttar Pradesh,Design,20
2025,Uttar Pradesh,Dating Matrimonial,4
2025,Uttar Pradesh,Education,318
2025,Uttar Pradesh,Renewable Energy,179
2025,Uttar Pradesh,Technology Hardware,167
2025,Uttar Pradesh,Healthcare & Lifesciences,466
2025,Uttar Pradesh,Internet of Things,24
2025,Uttar Pradesh,IT Services,564
2025,Uttar Pradesh,Human Resources,176
2025,Uttar Pradesh,Marketing,66
2025,Uttar Pradesh,Nanotechnology,6
2025,Uttar Pradesh,Non- Renewable Energy,16
2025,Uttar Pradesh,Pets & Animals,19
2025,Uttar Pradesh,Media & Entertainment,66
2025,Uttar Pradesh,Retail,90
2025,Uttar Pradesh,House-Hold Services,38
2025,Uttar Pradesh,Professional & Commercial Services,272
2025,Uttar Pradesh,Sports,19
2025,Uttar Pradesh,Social Impact,36
2025,Uttar Pradesh,Social Network,17
2025,Uttar Pradesh,Textiles & Apparel,119
2025,Uttar Pradesh,Indic Language Startups,9
2025,Uttar Pradesh,Transportation & Storage,39
2025,Uttar Pradesh,Logistics,34
2025,Uttar Pradesh,Travel & Tourism,79
2025,Uttar Pradesh,Security Solutions,67
2025,Uttar Pradesh,Airport Operations,1
2025,Uttar Pradesh,Real Estate,87
2025,Uttar Pradesh,Other Specialty Retailers,72
2025,Uttar Pradesh,Safety,13
2025,Uttar Pradesh,Robotics,20
2025,Uttar Pradesh,Passenger Experience,2
2025,Uttar Pradesh,Biotechnology,25
2025,Uttar Pradesh,Waste Management,71
2025,Uttar Pradesh,Toys and Games,12
2025,Ladakh,Construction,4
2025,Ladakh,Social Network,1
2025,Ladakh,Textiles & Apparel,1
2025,Ladakh,Travel & Tourism,1
2025,Maharashtra,Analytics,40
2025,Maharashtra,Advertising,64
2025,Maharashtra,Architecture Interior Design,68
2025,Maharashtra,AR VR (Augmented + Virtual Reality),13
2025,Maharashtra,Automotive,184
2025,Maharashtra,Art & Photography,22
2025,Maharashtra,Animation,11
2025,Maharashtra,Chemicals,114
2025,Maharashtra,Computer Vision,5
2025,Maharashtra,Telecommunication & Networking,36
2025,Maharashtra,Construction,422
2025,Maharashtra,Agriculture,524
2025,Maharashtra,Aeronautics Aerospace & Defence,79
2025,Maharashtra,AI,325
2025,Maharashtra,Green Technology,163
2025,Maharashtra,Events,43
2025,Maharashtra,Fashion,170
2025,Maharashtra,Finance Technology,252
2025,Maharashtra,Enterprise Software,105
2025,Maharashtra,Food & Beverages,566
2025,Maharashtra,Design,52
2025,Maharashtra,Dating Matrimonial,8
2025,Maharashtra,Education,328
2025,Maharashtra,Renewable Energy,301
2025,Maharashtra,Technology Hardware,280
2025,Maharashtra,Healthcare & Lifesciences,791
2025,Maharashtra,Internet of Things,55
2025,Maharashtra,IT Services,767
2025,Maharashtra,Human Resources,146
2025,Maharashtra,Marketing,125
2025,Maharashtra,Nanotechnology,9
2025,Maharashtra,Non- Renewable Energy,33
2025,Maharashtra,Pets & Animals,26
2025,Maharashtra,Media & Entertainment,130
2025,Maharashtra,Retail,146
2025,Maharashtra,House-Hold Services,70
2025,Maharashtra,Professional & Commercial Services,352
2025,Maharashtra,Sports,54
2025,Maharashtra,Social Impact,76
2025,Maharashtra,Social Network,30
2025,Maharashtra,Textiles & Apparel,154
2025,Maharashtra,Indic Language Startups,19
2025,Maharashtra,Transportation & Storage,111
2025,Maharashtra,Logistics,92
2025,Maharashtra,Travel & Tourism,128
2025,Maharashtra,Security Solutions,78
2025,Maharashtra,Airport Operations,2
2025,Maharashtra,Real Estate,124
2025,Maharashtra,Other Specialty Retailers,107
2025,Maharashtra,Safety,25
2025,Maharashtra,Robotics,42
2025,Maharashtra,Passenger Experience,3
2025,Maharashtra,Biotechnology,50
2025,Maharashtra,Waste Management,102
2025,Maharashtra,Toys and Games,45
2025,Dadra and Nagar Haveli and Daman and Diu,Advertising,1
2025,Dadra and Nagar Haveli and Daman and Diu,Chemicals,1
2025,Dadra and Nagar Haveli and Daman and Diu,Construction,2
2025,Dadra and Nagar Haveli and Daman and Diu,Agriculture,5
2025,Dadra and Nagar Haveli and Daman and Diu,Food & Beverages,1
2025,Dadra and Nagar Haveli and Daman and Diu,Education,1
2025,Dadra and Nagar Haveli and Daman and Diu,Technology Hardware,2
2025,Dadra and Nagar Haveli and Daman and Diu,Human Resources,2
2025,Dadra and Nagar Haveli and Daman and Diu,Non- Renewable Energy,1
2025,Dadra and Nagar Haveli and Daman and Diu,Retail,2
2025,Dadra and Nagar Haveli and Daman and Diu,Professional & Commercial Services,1
2025,Dadra and Nagar Haveli and Daman and Diu,Textiles & Apparel,1
2025,Dadra and Nagar Haveli and Daman and Diu,Travel & Tourism,2
2025,Dadra and Nagar Haveli and Daman and Diu,Real Estate,1
2025,Dadra and Nagar Haveli and Daman and Diu,Biotechnology,1
2025,Dadra and Nagar Haveli and Daman and Diu,Waste Management,1
2025,Puducherry,Analytics,1
2025,Puducherry,Automotive,2
2025,Puducherry,Chemicals,1
2025,Puducherry,Construction,2
2025,Puducherry,Agriculture,4
2025,Puducherry,AI,4
2025,Puducherry,Green Technology,1
2025,Puducherry,Food & Beverages,3
2025,Puducherry,Education,3
2025,Puducherry,Renewable Energy,2
2025,Puducherry,Technology Hardware,1
2025,Puducherry,Healthcare & Lifesciences,5
2025,Puducherry,IT Services,10
2025,Puducherry,Marketing,1
2025,Puducherry,Retail,2
2025,Puducherry,House-Hold Services,1
2025,Puducherry,Professional & Commercial Services,7
2025,Puducherry,Textiles & Apparel,1
2025,Puducherry,Indic Language Startups,1
2025,Puducherry,Travel & Tourism,2
2025,Puducherry,Security Solutions,2
2025,Puducherry,Biotechnology,1
2025,Puducherry,Waste Management,2
2025,Meghalaya,Construction,1
2025,Meghalaya,Agriculture,2
2025,Meghalaya,Finance Technology,1
2025,Meghalaya,Food & Beverages,3
2025,Meghalaya,Design,1
2025,Meghalaya,Education,3
2025,Meghalaya,Renewable Energy,1
2025,Meghalaya,Healthcare & Lifesciences,1
2025,Meghalaya,IT Services,1
2025,Meghalaya,Marketing,1
2025,Meghalaya,Media & Entertainment,2
2025,Meghalaya,Retail,1
2025,Meghalaya,Professional & Commercial Services,1
2025,Meghalaya,Textiles & Apparel,1
2025,Meghalaya,Travel & Tourism,3
2025,Meghalaya,Real Estate,1
2025,Meghalaya,Other Specialty Retailers,2
2025,Meghalaya,Waste Management,1
2025,Odisha,Analytics,2
2025,Odisha,Advertising,6
2025,Odisha,Architecture Interior Design,5
2025,Odisha,AR VR (Augmented + Virtual Reality),1
2025,Odisha,Automotive,15
2025,Odisha,Art & Photography,7
2025,Odisha,Animation,1
2025,Odisha,Chemicals,3
2025,Odisha,Computer Vision,2
2025,Odisha,Telecommunication & Networking,6
2025,Odisha,Construction,46
2025,Odisha,Agriculture,64
2025,Odisha,Aeronautics Aerospace & Defence,12
2025,Odisha,AI,33
2025,Odisha,Green Technology,14
2025,Odisha,Events,3
2025,Odisha,Fashion,6
2025,Odisha,Finance Technology,18
2025,Odisha,Enterprise Software,9
2025,Odisha,Food & Beverages,46
2025,Odisha,Design,2
2025,Odisha,Education,36
2025,Odisha,Renewable Energy,30
2025,Odisha,Technology Hardware,23
2025,Odisha,Healthcare & Lifesciences,73
